序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1638,301275,汉朔科技,52.9,-0.73,-0.39,10590.0,56175357.16,1.18,53.43,52.8,53.3,53.29,0.98,3.13,53.3,5.59,22344960000.0,1787596800.0,0.02,0.02,-4.29,93.42
1639,300683,海特生物,28.42,-0.73,-0.21,25384.0,72231705.0,2.03,28.77,28.19,28.59,28.63,1.11,2.08,-17.65,1.67,3720018592.0,3469077097.0,-0.25,0.07,-18.54,19.87
1640,002883,中设股份,10.94,-0.73,-0.08,20302.0,22331218.0,1.54,11.08,10.91,11.05,11.02,0.75,1.32,-48.62,2.63,1708359396.0,1677376036.0,-0.09,-0.27,-3.1,7.57
1641,300355,蒙草生态,4.08,-0.73,-0.03,209655.0,85854989.88,1.46,4.13,4.07,4.11,4.11,0.89,1.61,66.02,1.52,6545307690.0,5297753349.0,-0.24,0.0,-4.0,-20.47
1642,002995,天地在线,16.29,-0.73,-0.12,26305.0,42904686.2,1.77,16.45,16.16,16.44,16.41,0.77,2.34,-48.88,3.25,2890733479.0,1831276318.0,-0.06,0.12,-8.99,-25.65
1643,300654,世纪天鸿,9.38,-0.74,-0.07,66644.0,62676539.0,1.69,9.48,9.32,9.43,9.45,0.83,1.89,99.79,4.02,3434251112.0,3304213189.0,0.11,0.0,-6.57,-6.57
1644,300525,博思软件,13.42,-0.74,-0.1,121023.0,163189456.59,1.48,13.58,13.38,13.5,13.52,1.17,1.95,1032.54,4.04,10178445675.0,8348352894.0,0.0,0.07,-5.09,-13.2
1645,000858,五 粮 液,109.78,-0.74,-0.82,114759.0,1261539559.56,0.95,110.49,109.44,110.1,110.6,0.95,0.3,14.86,2.99,426122926789.0,426104978527.0,0.0,0.0,-7.7,-16.66
1646,300784,利安科技,49.76,-0.74,-0.37,3704.0,18539127.36,1.38,50.42,49.73,50.15,50.13,1.12,2.19,48.59,3.5,2798382976.0,842379576.0,0.0,-0.04,-8.14,-15.79
1647,300389,艾比森,16.13,-0.74,-0.12,38234.0,61944253.0,1.72,16.32,16.04,16.28,16.25,1.08,1.64,24.11,3.62,5953588113.0,3761214708.0,0.0,-0.12,-0.68,39.53
1648,002434,万里扬,9.38,-0.74,-0.07,145914.0,137014197.81,1.8,9.47,9.3,9.45,9.45,0.76,1.11,27.1,2.07,12312188000.0,12300379049.0,0.0,0.11,-6.29,53.77
1649,002221,东华能源,8.02,-0.74,-0.06,84336.0,67885870.0,1.24,8.1,8.0,8.08,8.08,0.83,0.58,125.92,1.14,12640544691.0,11716218398.0,-0.12,-0.25,-11.87,-15.49
1650,000789,万年青,5.39,-0.74,-0.04,48906.0,26416315.36,1.29,5.43,5.36,5.42,5.43,1.07,0.61,430.64,0.67,4298025967.0,4298025967.0,-0.19,-0.19,-6.59,10.68
1651,002671,龙泉股份,5.34,-0.74,-0.04,132700.0,71081250.0,1.86,5.41,5.31,5.38,5.38,0.83,2.41,18.49,1.69,3007628688.0,2941977403.0,0.19,0.0,12.66,17.88
1652,301632,广东建科,24.13,-0.74,-0.18,15942.0,38605448.64,1.32,24.4,24.08,24.4,24.31,0.81,2.32,495.03,3.79,10099852800.0,1661675217.0,0.0,0.0,-18.64,267.84
1653,003042,中农联合,16.2,-0.74,-0.12,31896.0,51788246.3,1.65,16.4,16.13,16.33,16.32,1.05,2.5,-38.65,1.76,2308176000.0,2063325069.0,0.0,0.12,2.02,13.68
1654,002908,德生科技,9.41,-0.74,-0.07,41738.0,39409991.0,1.48,9.52,9.38,9.47,9.48,0.98,1.3,689.61,3.67,4059775948.0,3028463887.0,0.0,0.0,-10.38,8.04
1655,300183,东软载波,14.77,-0.74,-0.11,31374.0,46525796.88,1.68,14.95,14.7,14.78,14.88,0.95,0.77,-469.15,2.21,6832736953.0,6004553144.0,-0.07,-0.07,-17.39,-23.27
1656,000736,*ST中地,5.4,-0.74,-0.04,86784.0,46905297.42,1.47,5.45,5.37,5.43,5.44,1.41,1.2,0.63,3.23,4034331365.0,3894836643.0,0.19,0.19,14.65,-37.21
1657,000903,ST云动,2.69,-0.74,-0.02,187656.0,50607241.0,1.48,2.72,2.68,2.71,2.71,0.79,0.98,-12.52,3.91,5204731463.0,5165503833.0,0.0,0.0,-6.6,-21.8
1658,300256,星星科技,4.04,-0.74,-0.03,298680.0,120802717.0,0.98,4.07,4.03,4.07,4.07,1.08,1.33,-1214.31,9.87,9164309279.0,9063309279.0,-0.25,0.0,-8.6,-7.76
1659,300633,开立医疗,26.55,-0.75,-0.2,24094.0,64114036.4,1.23,26.8,26.47,26.7,26.75,0.88,0.56,257.12,3.68,11488514353.0,11488514353.0,0.0,-0.08,-24.29,-9.35
1660,301606,绿联科技,59.64,-0.75,-0.45,13420.0,80141241.55,1.45,60.25,59.38,60.08,60.09,0.77,0.61,39.76,7.88,24745220830.0,13062132669.0,0.22,0.05,-11.64,60.32
1661,301322,绿通科技,27.89,-0.75,-0.21,13600.0,38091272.82,2.31,28.4,27.75,28.4,28.1,1.01,1.49,42.23,1.39,3940518917.0,2537869515.0,0.11,0.43,-21.92,29.78
1662,002729,好利科技,15.96,-0.75,-0.12,71541.0,115038380.08,2.55,16.3,15.89,16.11,16.08,0.95,4.08,56.17,5.32,2920199923.0,2800400828.0,0.0,0.0,11.76,27.68
1663,301596,瑞迪智驱,74.28,-0.75,-0.56,8387.0,62536311.54,2.1,75.35,73.78,74.8,74.84,1.14,2.68,54.21,6.75,5731838484.0,2326198014.0,0.0,0.04,-19.68,5.17
1664,300897,山科智能,26.3,-0.75,-0.2,17908.0,47507259.14,2.38,26.9,26.27,26.4,26.5,0.78,2.05,105.77,3.76,3687780845.0,2299142528.0,-0.08,-0.11,-8.55,51.85
1665,002318,久立特材,27.9,-0.75,-0.21,138156.0,384437363.53,2.03,28.08,27.51,28.0,28.11,0.84,1.45,16.21,3.34,27263063088.0,26643320611.0,0.14,0.07,21.15,24.17
1666,002381,双箭股份,6.63,-0.75,-0.05,49160.0,32909895.0,2.1,6.76,6.62,6.68,6.68,1.2,1.53,38.14,1.29,2728760675.0,2135034760.0,0.0,0.0,0.45,2.63
1667,300872,天阳科技,19.84,-0.75,-0.15,180759.0,359762689.46,2.25,20.15,19.7,19.8,19.99,0.97,4.28,125.73,2.66,9684322287.0,8373307189.0,0.0,0.0,-13.29,26.37
1668,301218,华是科技,23.84,-0.75,-0.18,47545.0,113232485.1,2.33,24.17,23.61,23.99,24.02,0.96,6.79,-106.14,2.96,2718713600.0,1670441050.0,0.04,0.13,14.23,9.81
1669,002917,金奥博,13.28,-0.75,-0.1,34767.0,46224846.0,1.87,13.44,13.19,13.4,13.38,0.77,1.33,26.06,2.75,4616316536.0,3459148252.0,0.08,0.15,-4.94,40.38
1670,002103,广博股份,9.23,-0.75,-0.07,145462.0,134266865.14,1.29,9.29,9.17,9.28,9.3,0.36,3.86,29.53,4.11,4931339356.0,3479912875.0,0.0,0.11,-4.75,-2.33
1671,300610,晨化股份,11.91,-0.75,-0.09,34832.0,41722005.3,2.42,12.16,11.87,12.06,12.0,0.94,2.16,36.37,2.22,2560745042.0,1920226064.0,0.0,0.0,1.88,21.53
1672,301095,广立微,71.08,-0.75,-0.54,43145.0,308223074.7,2.58,72.35,70.5,71.1,71.62,0.87,2.47,288.43,4.54,14235979735.0,12403768132.0,-0.01,0.03,-23.88,37.17
1673,000895,双汇发展,26.62,-0.75,-0.2,78113.0,207981040.0,1.64,26.95,26.51,26.88,26.82,1.12,0.23,17.47,4.56,92229281490.0,92217327886.0,0.0,0.11,7.82,8.39
1674,000503,国新健康,9.1,-0.76,-0.07,87480.0,79894224.67,1.64,9.21,9.06,9.18,9.17,0.87,0.89,-48.28,7.03,8911197495.0,8910658120.0,0.11,0.0,-10.61,-17.12
1675,002481,双塔食品,5.25,-0.76,-0.04,126699.0,66775062.25,1.32,5.31,5.24,5.31,5.29,0.87,1.13,141.03,2.63,6476906625.0,5869316775.0,-0.38,-0.38,-4.02,-2.42
1676,300623,捷捷微电,27.52,-0.76,-0.21,97310.0,269114184.34,1.55,27.86,27.43,27.69,27.73,0.86,1.27,49.5,3.88,22898839371.0,21118936312.0,-0.04,0.0,-16.02,-19.08
1677,002242,九阳股份,10.44,-0.76,-0.08,81074.0,84709801.67,2.09,10.6,10.38,10.6,10.52,0.97,1.06,48.34,2.3,7965897480.0,7952207508.0,0.0,0.0,11.18,2.25
1678,002507,涪陵榨菜,13.06,-0.76,-0.1,112227.0,147006917.86,1.67,13.25,13.03,13.25,13.16,1.02,0.98,16.8,1.7,15070182506.0,15004823566.0,0.08,0.0,2.67,-4.74
1679,300370,安控科技,2.62,-0.76,-0.02,167665.0,43990909.72,1.89,2.66,2.61,2.64,2.64,1.13,1.07,-47.38,8.06,4101285710.0,4091051620.0,0.38,0.0,-12.67,-17.09
1680,002286,保龄宝,9.11,-0.76,-0.07,64901.0,59149511.6,1.09,9.17,9.07,9.15,9.18,0.8,1.76,19.4,1.57,3466968832.0,3366619904.0,0.33,0.33,-5.01,24.45
1681,301616,浙江华业,51.1,-0.76,-0.39,10831.0,55241213.0,1.92,51.52,50.53,51.51,51.49,1.18,5.42,16.94,2.86,4088000000.0,1022000000.0,0.0,-0.04,-2.78,149.63
1682,300405,科隆股份,6.55,-0.76,-0.05,74268.0,48966563.1,2.12,6.68,6.54,6.6,6.6,0.95,3.39,-47.97,4.45,1862640995.0,1433293001.0,0.0,0.15,8.26,35.33
1683,002154,报 喜 鸟,3.91,-0.76,-0.03,188416.0,73936076.0,1.27,3.95,3.9,3.93,3.94,0.68,1.6,18.14,1.26,5705994880.0,4612910780.0,-0.26,0.0,-7.35,-10.32
1684,300687,赛意信息,22.06,-0.76,-0.17,65908.0,146082379.45,2.16,22.37,21.89,22.11,22.23,1.1,2.0,244.69,3.26,9009560117.0,7259646844.0,-0.05,0.0,-18.78,21.68
1685,300174,元力股份,15.77,-0.76,-0.12,53561.0,84712795.0,1.32,15.93,15.72,15.89,15.89,0.9,1.48,24.97,1.66,5743597377.0,5723597911.0,-0.06,-0.13,-5.96,8.83
1686,301428,世纪恒通,33.33,-0.77,-0.26,14987.0,50165259.9,1.67,33.76,33.2,33.53,33.59,1.02,2.45,51.79,2.58,3288560011.0,2039684911.0,0.03,0.06,-12.34,-13.76
1687,301003,江苏博云,41.02,-0.77,-0.32,10361.0,42393974.0,2.25,41.44,40.51,41.44,41.34,1.01,1.38,36.74,3.59,3984408909.0,3082257321.0,0.0,0.0,16.77,104.49
1688,300270,中威电子,11.61,-0.77,-0.09,143585.0,167672952.5,3.16,11.9,11.53,11.68,11.7,0.55,5.5,-60.87,6.24,3515577985.0,3029400179.0,-0.09,0.09,0.35,62.38
1689,301059,金三江,12.86,-0.77,-0.1,24551.0,31823182.6,2.47,13.14,12.82,12.95,12.96,1.09,1.19,41.87,4.87,2972640440.0,2658638154.0,0.0,0.08,14.72,6.02
1690,000153,丰原药业,6.41,-0.77,-0.05,56348.0,36304764.4,1.39,6.49,6.4,6.43,6.46,0.93,1.22,22.28,1.42,2979199558.0,2952165383.0,-0.16,0.0,-1.99,6.3
1691,003002,壶化股份,30.89,-0.77,-0.24,56073.0,172728654.0,2.31,31.21,30.49,31.1,31.13,0.7,3.07,31.83,4.12,6178000000.0,5648993305.0,0.19,0.1,34.3,37.84
1692,002440,闰土股份,7.69,-0.77,-0.06,91516.0,70185427.74,2.32,7.77,7.59,7.72,7.75,0.99,0.97,28.8,0.91,8643559269.0,7277498165.0,0.13,0.26,12.92,17.23
1693,002633,申科股份,16.75,-0.77,-0.13,24326.0,40875251.47,1.78,16.95,16.65,16.85,16.88,0.96,1.63,306.64,5.9,2512500000.0,2502764063.0,-0.3,-0.24,6.62,55.81
1694,000856,冀东装备,10.15,-0.78,-0.08,58550.0,60014769.0,3.42,10.46,10.11,10.25,10.23,1.64,2.58,212.86,5.49,2304050000.0,2304050000.0,-0.2,0.0,-5.58,47.1
1695,002334,英威腾,8.93,-0.78,-0.07,234909.0,210888836.32,2.11,9.08,8.89,9.01,9.0,1.04,3.2,37.27,2.41,7347073558.0,6555473395.0,-0.11,0.0,-9.8,19.71
1696,000564,供销大集,2.56,-0.78,-0.02,3174656.0,816968636.72,1.55,2.6,2.56,2.57,2.58,0.51,2.16,479.18,2.94,46228642186.0,37670443735.0,-0.39,0.0,-2.66,-25.8
1697,002409,雅克科技,74.02,-0.78,-0.58,97326.0,724495150.96,2.65,75.48,73.5,74.91,74.6,0.72,3.06,33.19,4.51,35228166726.0,23577053733.0,-0.03,0.0,2.38,29.02
1698,002685,华东重机,7.66,-0.78,-0.06,236533.0,181464430.4,1.55,7.73,7.61,7.68,7.72,0.76,2.35,144.7,4.91,7718910310.0,7717881381.0,0.13,0.13,-7.82,13.82
1699,301222,浙江恒威,29.25,-0.78,-0.23,9794.0,28802882.0,2.1,29.74,29.12,29.45,29.48,1.33,1.23,35.91,2.05,2932066800.0,2334783263.0,0.17,0.17,-5.28,16.3
1700,301048,金鹰重工,11.47,-0.78,-0.09,34255.0,39474668.64,1.99,11.63,11.4,11.59,11.56,0.99,0.64,36.65,2.23,6117334098.0,6117334098.0,0.17,0.09,-1.71,23.2
1701,002442,龙星科技,6.35,-0.78,-0.05,56966.0,36316089.0,1.56,6.43,6.33,6.43,6.4,0.76,1.15,39.3,1.74,3195884325.0,3136005888.0,-0.16,0.0,3.08,7.81
1702,300266,兴源环境,2.56,-0.78,-0.02,249512.0,64039887.0,1.94,2.59,2.54,2.57,2.58,0.71,1.61,-52.44,117.06,3977746724.0,3975364772.0,-0.39,-0.39,-2.66,-10.18
1703,300240,飞力达,7.65,-0.78,-0.06,124809.0,96094428.5,1.82,7.78,7.64,7.68,7.71,0.74,3.43,64.23,1.93,2842456568.0,2779848424.0,-0.13,-0.13,-3.29,16.44
1704,300138,晨光生物,12.72,-0.78,-0.1,43466.0,55448411.0,1.79,12.88,12.65,12.77,12.82,0.77,1.09,15.17,1.84,6145033183.0,5066545074.0,0.08,-0.08,0.79,48.08
1705,001285,瑞立科密,54.59,-0.78,-0.43,33202.0,181899748.84,2.89,55.8,54.21,54.99,55.02,0.49,8.17,31.08,2.66,9835927065.0,2217625456.0,0.0,-0.02,29.12,29.12
1706,301303,真兰仪表,15.2,-0.78,-0.12,16819.0,25649412.0,1.7,15.38,15.12,15.32,15.32,1.12,1.65,18.65,1.85,6213760000.0,1546369188.0,0.0,0.07,-2.31,1.54
1707,301371,敷尔佳,23.79,-0.79,-0.19,20452.0,48761654.84,1.25,24.01,23.71,23.95,23.98,1.0,2.64,28.55,2.21,12373274160.0,1844424426.0,0.04,0.0,-3.76,-14.79
1708,300364,中文在线,23.97,-0.79,-0.19,195069.0,468881216.04,1.82,24.22,23.78,24.16,24.16,0.99,2.95,-25.17,36.94,17462147828.0,15830060611.0,-0.04,0.04,-13.9,-2.28
1709,002573,清新环境,3.78,-0.79,-0.03,43178.0,16382782.0,1.05,3.82,3.78,3.8,3.81,0.73,0.31,205.48,0.9,5349709559.0,5340185471.0,0.0,-0.26,-0.53,-5.03
1710,300531,优博讯,17.69,-0.79,-0.14,62180.0,110675195.1,1.68,17.96,17.66,17.71,17.83,1.07,2.01,50.43,4.04,5679886891.0,5461942075.0,-0.06,-0.17,-5.95,27.27
1711,300976,达瑞电子,59.92,-0.79,-0.48,13311.0,80129200.48,1.82,60.8,59.7,60.21,60.4,0.95,1.54,26.09,2.27,8035524623.0,5163742138.0,0.07,0.05,-16.21,24.06
1712,002941,新疆交建,16.36,-0.79,-0.13,164440.0,269401381.92,1.33,16.48,16.26,16.38,16.49,1.1,2.25,19.93,2.54,11938729174.0,11938729174.0,0.06,0.06,7.07,48.46
1713,300106,西部牧业,11.26,-0.79,-0.09,126768.0,142699762.7,2.29,11.38,11.12,11.24,11.35,0.6,6.0,-48.68,6.17,2379601811.0,2379601811.0,-0.18,-0.09,4.65,28.25
1714,300558,贝达药业,47.48,-0.79,-0.38,36387.0,173054381.93,1.67,47.97,47.17,47.87,47.86,0.96,0.87,47.27,3.42,19976442866.0,19912763497.0,-0.06,-0.11,-31.71,-11.63
1715,300488,恒锋工具,31.52,-0.79,-0.25,16942.0,53540306.1,2.33,31.95,31.21,31.83,31.77,1.42,1.18,35.85,3.34,5457619948.0,4544086568.0,0.03,0.1,-15.81,16.05
1716,000514,渝 开 发,5.02,-0.79,-0.04,158466.0,80060088.11,1.78,5.1,5.01,5.04,5.06,1.18,1.88,19.69,1.12,4235730244.0,4235730244.0,0.0,0.2,-10.04,22.14
1717,300968,格林精密,14.87,-0.8,-0.12,83628.0,124465923.14,1.73,15.02,14.76,14.9,14.99,0.69,2.02,238.17,3.24,6146960600.0,6146960600.0,0.07,0.2,-9.66,-9.49
1718,000980,众泰汽车,3.73,-0.8,-0.03,1047122.0,391385365.27,1.6,3.78,3.72,3.75,3.76,0.63,2.08,-63.36,1494.8,18808703066.0,18767079750.0,0.0,0.0,13.03,56.07
1719,300439,美康生物,9.95,-0.8,-0.08,25172.0,25122755.0,1.0,10.03,9.93,10.01,10.03,1.24,0.86,47.38,1.29,3823972209.0,2908703907.0,-0.1,0.0,-3.59,-3.59
1720,300563,神宇股份,37.15,-0.8,-0.3,97522.0,360738635.61,4.27,38.0,36.4,37.81,37.45,1.56,7.86,93.78,6.13,6665844041.0,4611209386.0,0.27,0.41,-23.59,-32.36
1721,301192,泰祥股份,29.79,-0.8,-0.24,19601.0,59324298.4,5.96,31.46,29.67,30.11,30.03,1.57,4.09,52.92,4.8,2976021000.0,1426010063.0,-0.23,-0.37,-3.75,73.6
1722,300958,建工修复,12.44,-0.8,-0.1,23174.0,29034400.75,1.75,12.65,12.43,12.57,12.54,1.04,2.55,-20.36,1.57,1949803043.0,1132654872.0,-0.16,-0.16,-3.64,7.99
1723,301040,中环海陆,29.94,-0.8,-0.24,44199.0,132227969.48,3.15,30.49,29.54,30.17,30.18,0.63,4.69,-33.96,4.1,2994029012.0,2821316379.0,-0.03,-0.23,35.35,141.65
1724,300716,ST泉为,9.96,-0.8,-0.08,15829.0,15985535.0,3.39,10.3,9.96,10.05,10.04,1.13,0.99,-20.33,-1516.07,1593799200.0,1593799200.0,-0.1,0.0,-23.74,-19.42
1725,300496,中科创达,65.87,-0.8,-0.53,101189.0,671709462.68,2.14,67.17,65.75,66.16,66.4,0.76,2.75,99.3,3.01,30326218255.0,24256781636.0,0.0,-0.05,-14.01,10.71
1726,002793,罗欣药业,4.87,-0.81,-0.04,136116.0,66262112.4,1.43,4.9,4.83,4.88,4.91,1.32,1.25,173.27,3.65,5296555927.0,5288505125.0,0.0,0.21,-3.56,27.49
1727,300098,高新兴,6.12,-0.81,-0.05,886206.0,545711580.47,3.57,6.28,6.06,6.19,6.17,0.87,5.75,125.51,3.92,10635227523.0,9435470997.0,0.0,0.0,4.44,11.68
1728,002293,罗莱生活,9.85,-0.81,-0.08,51959.0,51367102.7,1.51,9.98,9.83,9.94,9.93,0.93,0.63,18.11,2.05,8213348438.0,8141843230.0,-0.4,-0.2,25.8,36.81
1729,002991,甘源食品,57.57,-0.81,-0.47,6025.0,34797801.08,1.21,58.1,57.4,57.74,58.04,0.58,1.21,25.77,3.23,5366435391.0,2874683454.0,0.0,0.02,3.88,-36.88
1730,000518,*ST四环,2.44,-0.81,-0.02,73084.0,17796057.0,1.63,2.46,2.42,2.46,2.46,1.07,0.71,-148.38,7.0,2512117182.0,2512067091.0,0.0,0.0,7.96,-3.56
1731,300012,华测检测,13.51,-0.81,-0.11,144448.0,195939790.14,1.4,13.66,13.47,13.6,13.62,0.94,1.01,20.99,3.01,22735009171.0,19343208485.0,-0.15,-0.15,4.97,10.02
1732,002106,莱宝高科,10.97,-0.81,-0.09,83028.0,91449433.6,1.45,11.09,10.93,11.02,11.06,1.18,1.18,25.01,1.39,7742803275.0,7723986961.0,0.09,0.0,-10.52,1.48
1733,002115,三维通信,12.3,-0.81,-0.1,1726602.0,2126941655.87,3.63,12.5,12.05,12.5,12.4,1.16,22.95,2604.28,4.81,9975193384.0,9252005044.0,-0.08,-0.08,11.72,84.96
1734,301365,矩阵股份,24.54,-0.81,-0.2,34727.0,85900704.0,3.44,25.25,24.4,24.7,24.74,0.92,3.43,48.12,2.53,4417200000.0,2487922918.0,0.0,0.08,29.5,71.25
1735,002311,海大集团,54.21,-0.81,-0.44,78001.0,423850706.67,1.61,54.79,53.91,54.57,54.65,1.04,0.47,16.33,3.57,90191885874.0,90125279836.0,0.15,-0.06,-12.56,13.53
1736,300663,科蓝软件,17.1,-0.81,-0.14,72067.0,123852072.3,1.91,17.34,17.01,17.2,17.24,0.61,1.58,-581.49,10.82,8181515127.0,7780211557.0,-0.12,-0.23,-6.25,-1.5
1737,300647,超频三,7.22,-0.82,-0.06,305984.0,221486811.76,2.34,7.31,7.14,7.2,7.28,1.4,6.7,1132.63,5.77,3301857793.0,3296956272.0,0.42,0.14,3.0,17.4
1738,000541,佛山照明,6.05,-0.82,-0.05,66813.0,40584945.15,1.31,6.12,6.04,6.12,6.1,1.23,0.54,49.42,1.38,9291458292.0,7444725896.0,-0.17,0.0,-5.02,-0.49
1739,000963,华东医药,39.7,-0.82,-0.33,47419.0,188743236.6,0.95,40.04,39.66,40.04,40.03,1.11,0.27,19.01,2.89,69634635606.0,69609002308.0,0.0,0.03,-5.88,17.91
1740,000037,深南电A,8.47,-0.82,-0.07,45638.0,38801375.29,1.29,8.56,8.45,8.53,8.54,1.1,1.35,-192.0,3.47,5105399188.0,2870552031.0,0.0,0.0,-0.24,6.41
1741,300307,慈星股份,7.23,-0.82,-0.06,149815.0,108962399.92,2.61,7.38,7.19,7.3,7.29,1.33,1.92,35.41,1.76,5742418650.0,5655387222.0,0.14,0.14,2.84,-11.18
1742,002214,*ST大立,18.06,-0.82,-0.15,35269.0,63699073.74,2.09,18.28,17.9,18.28,18.21,1.02,0.74,-65.81,7.66,10822237106.0,8651081352.0,-0.11,0.0,61.39,61.97
1743,300230,永利股份,4.82,-0.82,-0.04,103284.0,50067794.92,1.65,4.89,4.81,4.87,4.86,1.05,1.64,18.1,1.2,3919688786.0,3035744445.0,0.21,0.0,-7.84,9.79
1744,300740,水羊股份,21.77,-0.82,-0.18,100005.0,217997126.04,2.28,22.13,21.63,21.9,21.95,0.74,2.79,46.86,4.1,8490477621.0,7815012125.0,0.05,0.23,2.98,64.67
1745,301331,恩威医药,26.72,-0.82,-0.22,8654.0,23184323.52,1.82,27.13,26.64,26.94,26.94,1.23,0.84,56.36,2.54,2749271221.0,2744032230.0,0.15,0.3,-17.15,16.58
1746,002688,金河生物,6.05,-0.82,-0.05,90604.0,55034084.2,1.15,6.11,6.04,6.11,6.1,0.96,1.21,25.18,1.99,4668388108.0,4522154883.0,-0.17,-0.17,-8.47,38.44
1747,300862,蓝盾光电,22.96,-0.82,-0.19,40051.0,92540989.72,3.37,23.55,22.77,23.36,23.15,0.99,2.64,-53.86,2.13,4238827030.0,3477774321.0,0.0,0.17,-3.41,-15.46
1748,000039,中集集团,9.51,-0.83,-0.08,388272.0,371039685.3,2.09,9.69,9.49,9.62,9.59,0.72,1.69,24.57,1.06,51282868861.0,21886381911.0,0.0,-0.11,20.99,25.13
1749,300963,中洲特材,21.53,-0.83,-0.18,343180.0,741183114.25,3.68,21.96,21.16,21.64,21.71,0.83,11.86,137.56,8.95,9874519200.0,6231055000.0,0.09,0.09,7.87,245.59
1750,000779,甘咨询,8.34,-0.83,-0.07,33596.0,28119786.94,1.66,8.44,8.3,8.39,8.41,1.39,0.72,18.44,0.98,3876677630.0,3876221348.0,-0.24,-0.24,-7.33,2.33
1751,301038,深水规院,22.82,-0.83,-0.19,32356.0,74376467.5,1.87,23.19,22.76,23.09,23.01,1.06,1.45,241.51,5.7,5090685600.0,5090685600.0,-0.04,-0.04,-11.17,58.36
1752,000045,深纺织Ａ,12.02,-0.83,-0.1,55302.0,66733498.0,1.32,12.15,11.99,12.06,12.12,1.12,1.21,76.82,2.05,6088392625.0,5493402625.0,0.0,0.0,-2.67,13.83
1753,300829,金丹科技,16.8,-0.83,-0.14,26026.0,43886445.99,1.42,16.99,16.75,16.95,16.94,1.11,1.64,21.68,1.58,3818221798.0,2658506441.0,0.0,0.06,-9.97,-10.35
1754,002809,红墙股份,10.73,-0.83,-0.09,32043.0,34555181.3,1.85,10.9,10.7,10.82,10.82,0.98,2.3,-267.8,1.46,2270588788.0,1492729638.0,0.0,-0.09,-4.79,40.63
1755,300001,特锐德,26.39,-0.83,-0.22,181330.0,480066553.14,1.69,26.72,26.27,26.6,26.61,1.05,1.76,30.47,3.47,27855640246.0,27222765637.0,0.0,0.04,-5.31,21.06
1756,000880,潍柴重机,27.64,-0.83,-0.23,110434.0,305757794.82,1.61,27.96,27.51,27.88,27.87,0.66,4.86,51.47,6.23,12820781938.0,6275020752.0,0.0,0.04,-20.71,127.49
1757,002391,长青股份,5.95,-0.83,-0.05,56751.0,33769140.0,1.83,6.01,5.9,6.0,6.0,1.11,1.22,55.43,0.91,3865075673.0,2761518825.0,0.17,0.34,2.59,18.76
1758,002461,珠江啤酒,9.57,-0.83,-0.08,60940.0,58415058.83,1.14,9.66,9.55,9.63,9.65,0.91,0.28,16.83,1.91,21181553554.0,21181553554.0,0.0,0.0,-4.78,-1.54
1759,300616,尚品宅配,14.11,-0.84,-0.12,32260.0,45772944.0,1.69,14.33,14.09,14.23,14.23,0.59,2.08,-29.89,1.01,3167920478.0,2187166295.0,0.0,0.0,14.81,23.56
1760,001395,亚联机械,45.0,-0.84,-0.38,12745.0,57801037.2,2.8,45.99,44.72,45.98,45.38,1.19,6.47,21.13,3.41,3925800000.0,885931155.0,0.13,0.04,-7.77,143.77
1761,301277,新天地,11.83,-0.84,-0.1,14826.0,17635803.82,1.42,11.98,11.81,11.94,11.93,0.98,0.38,37.85,3.05,4638287472.0,4638287472.0,0.0,0.08,-7.94,23.36
1762,300533,冰川网络,34.36,-0.84,-0.29,53073.0,183370748.0,2.57,35.0,34.11,34.49,34.65,0.9,3.22,12.04,4.55,8056113289.0,5668697888.0,-0.03,0.06,-14.34,83.16
1763,002979,雷赛智能,40.2,-0.84,-0.34,45118.0,182060375.56,2.29,40.83,39.9,40.44,40.54,1.21,2.04,59.14,7.68,12628462049.0,8883442431.0,0.0,0.05,-18.24,31.93
1764,300928,华安鑫创,31.38,-0.85,-0.27,13470.0,42356389.0,2.97,32.0,31.06,31.5,31.65,0.79,2.51,-32.27,2.29,2510400000.0,1681543680.0,0.93,0.87,-3.3,-4.59
1765,000020,深华发Ａ,14.04,-0.85,-0.12,33983.0,47792276.0,1.55,14.18,13.96,14.09,14.16,1.0,1.88,140.2,9.36,3975583627.0,2543562090.0,0.07,0.07,-8.59,13.04
1766,300320,海达股份,9.37,-0.85,-0.08,60216.0,56688217.95,1.48,9.5,9.36,9.45,9.45,0.98,1.24,25.35,2.28,5633564370.0,4551831218.0,-0.11,-0.11,-9.73,-1.99
1767,000913,钱江摩托,15.16,-0.85,-0.13,33602.0,51155909.25,1.31,15.34,15.14,15.33,15.29,0.94,0.73,18.69,1.7,7983157460.0,7022763880.0,0.07,0.07,-10.14,-11.4
1768,002807,江阴银行,4.65,-0.85,-0.04,263124.0,123030507.7,1.07,4.7,4.65,4.69,4.69,1.07,1.07,6.71,0.61,11445476469.0,11429776293.0,0.0,0.0,5.68,14.81
1769,002547,春兴精工,4.64,-0.85,-0.04,263697.0,122482071.63,1.71,4.68,4.6,4.65,4.68,1.09,2.39,-19.62,-34.46,5234185260.0,5126305250.0,-0.22,-0.22,-13.43,13.45
